"Lake","Month","Date_Sam","Phylum","RelAbund"
"Lake Rippowam","July","7-22_LR","Bdellovibrionota",0.00311094963440665
"Lake Rippowam","July","7-22_LR","Calditrichota",0
"Lake Rippowam","July","7-22_LR","Campylobacterota",0
"Lake Rippowam","July","7-22_LR","Chloroflexi",0.0110132158590308
"Lake Rippowam","July","7-22_LR","Cloacimonadota",0
"Lake Rippowam","July","7-22_LR","Crenarchaeota",0
"Lake Rippowam","July","7-22_LR","Cyanobacteriota",0.218992688132976
"Lake Rippowam","July","7-22_LR","Deinococcota",0
"Lake Rippowam","July","7-22_LR","Dependentiae",0.0100367864117353
"Lake Rippowam","July","7-22_LR","Desulfobacterota",0.00022707661565012
"Lake Rippowam","July","7-22_LR","Elusimicrobiota",0
"Lake Rippowam","July","7-22_LR","Euryarchaeota",0
"Lake Rippowam","July","7-22_LR","Fermentibacterota",0
"Lake Rippowam","July","7-22_LR","Fibrobacterota",0
"Lake Rippowam","July","7-22_LR","Firmicutes",0.0013170443707707
"Lake Rippowam","July","7-22_LR","Fusobacteriota",0.000204368954085108
"Lake Rippowam","July","7-22_LR","Gemmatimonadota",0
"Lake Rippowam","July","7-22_LR","Halobacterota",0
"Lake Rippowam","July","7-22_LR","Hydrogenedentes",0
"Lake Rippowam","July","7-22_LR","Latescibacterota",0
"Lake Rippowam","July","7-22_LR","Methylomirabilota",0
"Lake Rippowam","July","7-22_LR","Micrarchaeota",0
"Lake Rippowam","July","7-22_LR","Modulibacteria",0
"Lake Rippowam","July","7-22_LR","Myxococcota",0.00474590126708752
"Lake Rippowam","July","7-22_LR","Nanoarchaeota",0
"Lake Rippowam","July","7-22_LR","Nitrospirota",0
"Lake Rippowam","July","7-22_LR","Patescibacteria",4.54153231300241e-05
"Lake Rippowam","July","7-22_LR","Planctomycetota",0.0257050728915936
"Lake Rippowam","July","7-22_LR","Proteobacteria",0.15970298378673
"Lake Rippowam","July","7-22_LR","Spirochaetota",0.000567691539125301
"Lake Rippowam","July","7-22_LR","Sumerlaeota",0
"Lake Rippowam","July","7-22_LR","Thermoplasmatota",0
"Lake Rippowam","July","7-22_LR","Verrucomicrobiota",0.36784140969163
"Lake Rippowam","June","6-01_LR","Acidobacteriota",0.000704015596653218
"Lake Rippowam","June","6-01_LR","Actinobacteriota",0.0765210798516152
"Lake Rippowam","June","6-01_LR","Aenigmarchaeota",0
"Lake Rippowam","June","6-01_LR","Armatimonadota",0.0174650023015895
"Lake Rippowam","June","6-01_LR","Bacteroidota",0.157780726219165
"Lake Rippowam","June","6-01_LR","Bdellovibrionota",0.00500934174541713
"Lake Rippowam","June","6-01_LR","Calditrichota",0
"Lake Rippowam","June","6-01_LR","Campylobacterota",0
"Lake Rippowam","June","6-01_LR","Chloroflexi",0.00441363624055671
"Lake Rippowam","June","6-01_LR","Cloacimonadota",0
"Lake Rippowam","June","6-01_LR","Crenarchaeota",0
"Lake Rippowam","June","6-01_LR","Cyanobacteriota",0.0879207170128077
"Lake Rippowam","June","6-01_LR","Deinococcota",0.00113725596382443
"Lake Rippowam","June","6-01_LR","Dependentiae",0
"Lake Rippowam","June","6-01_LR","Desulfobacterota",0.000974790826135225
"Lake Rippowam","June","6-01_LR","Elusimicrobiota",0
"Lake Rippowam","June","6-01_LR","Euryarchaeota",0
"Lake Rippowam","June","6-01_LR","Fermentibacterota",0
"Lake Rippowam","June","6-01_LR","Fibrobacterota",0
"Lake Rippowam","June","6-01_LR","Firmicutes",0.0191979637702743
"Lake Rippowam","June","6-01_LR","Fusobacteriota",0.00346592293736969
"Lake Rippowam","June","6-01_LR","Gemmatimonadota",0.00568627981912215
"Lake Rippowam","June","6-01_LR","Halobacterota",0.00219327935880426
"Lake Rippowam","June","6-01_LR","Hydrogenedentes",0
"Lake Rippowam","June","6-01_LR","Latescibacterota",0
"Lake Rippowam","June","6-01_LR","Methylomirabilota",0
"Lake Rippowam","June","6-01_LR","Micrarchaeota",0
"Lake Rippowam","June","6-01_LR","Modulibacteria",0
"Lake Rippowam","June","6-01_LR","Myxococcota",0.00736508624191059
"Lake Rippowam","June","6-01_LR","Nanoarchaeota",0
"Lake Rippowam","June","6-01_LR","Nitrospirota",0
"Lake Rippowam","June","6-01_LR","Patescibacteria",0.000297852752430208
"Lake Rippowam","June","6-01_LR","Planctomycetota",0.0684249004901032
"Lake Rippowam","June","6-01_LR","Proteobacteria",0.4100890850505
"Lake Rippowam","June","6-01_LR","Spirochaetota",0
"Lake Rippowam","June","6-01_LR","Sumerlaeota",0.00078524816549782
"Lake Rippowam","June","6-01_LR","Thermoplasmatota",0
"Lake Rippowam","June","6-01_LR","Verrucomicrobiota",0.130567815656224
"Lake Rippowam","June","6-08_LR","Acidobacteriota",0.00348157214742282
"Lake Rippowam","June","6-08_LR","Actinobacteriota",0.211451108391133
"Lake Rippowam","June","6-08_LR","Aenigmarchaeota",0
"Lake Rippowam","June","6-08_LR","Armatimonadota",0.00375356997144023
"Lake Rippowam","June","6-08_LR","Bacteroidota",0.17062423500612
"Lake Rippowam","June","6-08_LR","Bdellovibrionota",0.0033999728002176
"Lake Rippowam","June","6-08_LR","Calditrichota",0
"Lake Rippowam","June","6-08_LR","Campylobacterota",0.000625594995240038
"Lake Rippowam","June","6-08_LR","Chloroflexi",0.00242078063375493
"Lake Rippowam","June","6-08_LR","Cloacimonadota",0
"Lake Rippowam","June","6-08_LR","Crenarchaeota",0
"Lake Rippowam","June","6-08_LR","Cyanobacteriota",0.0968312253501972
"Lake Rippowam","June","6-08_LR","Deinococcota",0
"Lake Rippowam","June","6-08_LR","Dependentiae",0.000108799129606963
"Lake Rippowam","June","6-08_LR","Desulfobacterota",0.000108799129606963
"Lake Rippowam","June","6-08_LR","Elusimicrobiota",0
"Lake Rippowam","June","6-08_LR","Euryarchaeota",0
"Lake Rippowam","June","6-08_LR","Fermentibacterota",0
"Lake Rippowam","June","6-08_LR","Fibrobacterota",0
"Lake Rippowam","June","6-08_LR","Firmicutes",0.00119679042567659
"Lake Rippowam","June","6-08_LR","Fusobacteriota",0
"Lake Rippowam","June","6-08_LR","Gemmatimonadota",0.00737114103087175
"Lake Rippowam","June","6-08_LR","Halobacterota",0
"Lake Rippowam","June","6-08_LR","Hydrogenedentes",0
"Lake Rippowam","June","6-08_LR","Latescibacterota",0
"Lake Rippowam","June","6-08_LR","Methylomirabilota",0
"Lake Rippowam","June","6-08_LR","Micrarchaeota",0
"Lake Rippowam","June","6-08_LR","Modulibacteria",0
"Lake Rippowam","June","6-08_LR","Myxococcota",0.000543995648034816
"Lake Rippowam","June","6-08_LR","Nanoarchaeota",0
"Lake Rippowam","June","6-08_LR","Nitrospirota",0
"Lake Rippowam","June","6-08_LR","Patescibacteria",0.000190398476812186
"Lake Rippowam","June","6-08_LR","Planctomycetota",0.0376988984088127
"Lake Rippowam","June","6-08_LR","Proteobacteria",0.362219502243982
"Lake Rippowam","June","6-08_LR","Spirochaetota",0
"Lake Rippowam","June","6-08_LR","Sumerlaeota",0
"Lake Rippowam","June","6-08_LR","Thermoplasmatota",0
"Lake Rippowam","June","6-08_LR","Verrucomicrobiota",0.0979736162110703
"Lake Rippowam","June","6-16_LR","Acidobacteriota",0.00583185720125358
"Lake Rippowam","June","6-16_LR","Actinobacteriota",0.167134486987328
"Lake Rippowam","June","6-16_LR","Aenigmarchaeota",0
"Lake Rippowam","June","6-16_LR","Armatimonadota",0.00839351410273879
"Lake Rippowam","June","6-16_LR","Bacteroidota",0.0963073988281782
"Lake Rippowam","June","6-16_LR","Bdellovibrionota",0.00645864559204251
"Lake Rippowam","June","6-16_LR","Calditrichota",0
"Lake Rippowam","June","6-16_LR","Campylobacterota",0
"Lake Rippowam","June","6-16_LR","Chloroflexi",0
"Lake Rippowam","June","6-16_LR","Cloacimonadota",0
"Lake Rippowam","June","6-16_LR","Crenarchaeota",0
"Lake Rippowam","June","6-16_LR","Cyanobacteriota",0.10960621338057
"Lake Rippowam","June","6-16_LR","Deinococcota",0.000599536721624199
"Lake Rippowam","June","6-16_LR","Dependentiae",8.1755007494209e-05
"Lake Rippowam","June","6-16_LR","Desulfobacterota",0.00482354544215833
"Lake Rippowam","June","6-16_LR","Elusimicrobiota",0
"Lake Rippowam","June","6-16_LR","Euryarchaeota",0
"Lake Rippowam","June","6-16_LR","Fermentibacterota",0
"Lake Rippowam","June","6-16_LR","Fibrobacterota",0
"Lake Rippowam","June","6-16_LR","Firmicutes",0.000490530044965254
"Lake Rippowam","June","6-16_LR","Fusobacteriota",0
"Lake Rippowam","June","6-16_LR","Gemmatimonadota",0.000190761684153154
"Lake Rippowam","June","6-16_LR","Halobacterota",0
"Lake Rippowam","June","6-16_LR","Hydrogenedentes",0
"Lake Rippowam","June","6-16_LR","Latescibacterota",0
"Lake Rippowam","June","6-16_LR","Methylomirabilota",0
"Lake Rippowam","June","6-16_LR","Micrarchaeota",0
"Lake Rippowam","June","6-16_LR","Modulibacteria",0
"Lake Rippowam","June","6-16_LR","Myxococcota",0.00138983512740155
"Lake Rippowam","June","6-16_LR","Nanoarchaeota",0
"Lake Rippowam","June","6-16_LR","Nitrospirota",0
"Lake Rippowam","June","6-16_LR","Patescibacteria",0
"Lake Rippowam","June","6-16_LR","Planctomycetota",0.0828178225916337
"Lake Rippowam","June","6-16_LR","Proteobacteria",0.398337648180951
"Lake Rippowam","June","6-16_LR","Spirochaetota",0.00109006676658945
"Lake Rippowam","June","6-16_LR","Sumerlaeota",0
"Lake Rippowam","June","6-16_LR","Thermoplasmatota",0
"Lake Rippowam","June","6-16_LR","Verrucomicrobiota",0.116446382340918
"Lake Rippowam","June","6-19_LR","Acidobacteriota",0.00518121425090415
"Lake Rippowam","June","6-19_LR","Actinobacteriota",0.147254212942776
"Lake Rippowam","June","6-19_LR","Aenigmarchaeota",0
"Lake Rippowam","June","6-19_LR","Armatimonadota",0.00623284684638469
"Lake Rippowam","June","6-19_LR","Bacteroidota",0.108189909456998
"Lake Rippowam","June","6-19_LR","Bdellovibrionota",0.00538641085490035
"Lake Rippowam","June","6-19_LR","Calditrichota",0
"Lake Rippowam","June","6-19_LR","Campylobacterota",0
"Lake Rippowam","June","6-19_LR","Chloroflexi",0.0028214533049478
"Lake Rippowam","June","6-19_LR","Cloacimonadota",0
"Lake Rippowam","June","6-19_LR","Crenarchaeota",0
"Lake Rippowam","June","6-19_LR","Cyanobacteriota",0.121835483622746
"Lake Rippowam","June","6-19_LR","Deinococcota",0.000307794905994306
"Lake Rippowam","June","6-19_LR","Dependentiae",0.000384743632492882
"Lake Rippowam","June","6-19_LR","Desulfobacterota",0.00520686382640367
"Lake Rippowam","June","6-19_LR","Elusimicrobiota",0
"Lake Rippowam","June","6-19_LR","Euryarchaeota",0
"Lake Rippowam","June","6-19_LR","Fermentibacterota",0
"Lake Rippowam","June","6-19_LR","Fibrobacterota",0.000564290660989561
"Lake Rippowam","June","6-19_LR","Firmicutes",0.00174417113396773
"Lake Rippowam","June","6-19_LR","Fusobacteriota",0
"Lake Rippowam","June","6-19_LR","Gemmatimonadota",0.00397568420242645
"Lake Rippowam","June","6-19_LR","Halobacterota",0
"Lake Rippowam","June","6-19_LR","Hydrogenedentes",0
"Lake Rippowam","June","6-19_LR","Latescibacterota",0
"Lake Rippowam","June","6-19_LR","Methylomirabilota",0
"Lake Rippowam","June","6-19_LR","Micrarchaeota",0
"Lake Rippowam","June","6-19_LR","Modulibacteria",0
"Lake Rippowam","June","6-19_LR","Myxococcota",0.00264190627645112
"Lake Rippowam","June","6-19_LR","Nanoarchaeota",0.000128247877497627
"Lake Rippowam","June","6-19_LR","Nitrospirota",0.000205196603996204
"Lake Rippowam","June","6-19_LR","Patescibacteria",7.69487264985764e-05
"Lake Rippowam","June","6-19_LR","Planctomycetota",0.116474722343345
"Lake Rippowam","June","6-19_LR","Proteobacteria",0.334008772154821
"Lake Rippowam","June","6-19_LR","Spirochaetota",0.00138507707697438
"Lake Rippowam","June","6-19_LR","Sumerlaeota",0
"Lake Rippowam","June","6-19_LR","Thermoplasmatota",0
"Lake Rippowam","June","6-19_LR","Verrucomicrobiota",0.135994049298484
"Lake Rippowam","September","9-01_LR","Acidobacteriota",0.00142959256611866
"Lake Rippowam","September","9-01_LR","Actinobacteriota",0.120358078899894
"Lake Rippowam","September","9-01_LR","Aenigmarchaeota",0
"Lake Rippowam","September","9-01_LR","Armatimonadota",0.00558221859151094
"Lake Rippowam","September","9-01_LR","Bacteroidota",0.073521903400388
"Lake Rippowam","September","9-01_LR","Bdellovibrionota",0.0147384185983185
"Lake Rippowam","September","9-01_LR","Calditrichota",0
"Lake Rippowam","September","9-01_LR","Campylobacterota",0
"Lake Rippowam","September","9-01_LR","Chloroflexi",0.00799891078661629
"Lake Rippowam","September","9-01_LR","Cloacimonadota",0
"Lake Rippowam","September","9-01_LR","Crenarchaeota",0
"Lake Rippowam","September","9-01_LR","Cyanobacteriota",0.334048129616393
"Lake Rippowam","September","9-01_LR","Deinococcota",0
"Lake Rippowam","September","9-01_LR","Dependentiae",0
"Lake Rippowam","September","9-01_LR","Desulfobacterota",0.000238265427686443
"Lake Rippowam","September","9-01_LR","Elusimicrobiota",0
"Lake Rippowam","September","9-01_LR","Euryarchaeota",0
"Lake Rippowam","September","9-01_LR","Fermentibacterota",0
"Lake Rippowam","September","9-01_LR","Fibrobacterota",0
"Lake Rippowam","September","9-01_LR","Firmicutes",0.0134790156234045
"Lake Rippowam","September","9-01_LR","Fusobacteriota",0
"Lake Rippowam","September","9-01_LR","Gemmatimonadota",0
"Lake Rippowam","September","9-01_LR","Halobacterota",0
"Lake Rippowam","September","9-01_LR","Hydrogenedentes",0
"Lake Rippowam","September","9-01_LR","Latescibacterota",0
"Lake Rippowam","September","9-01_LR","Methylomirabilota",0
"Lake Rippowam","September","9-01_LR","Micrarchaeota",0
"Lake Rippowam","September","9-01_LR","Modulibacteria",0
"Lake Rippowam","September","9-01_LR","Myxococcota",0.0021784267674189
"Lake Rippowam","September","9-01_LR","Nanoarchaeota",0
"Lake Rippowam","September","9-01_LR","Nitrospirota",0
"Lake Rippowam","September","9-01_LR","Patescibacteria",0
"Lake Rippowam","September","9-01_LR","Planctomycetota",0.0421049048640185
"Lake Rippowam","September","9-01_LR","Proteobacteria",0.113516457333469
"Lake Rippowam","September","9-01_LR","Spirochaetota",0.00125940297491405
"Lake Rippowam","September","9-01_LR","Sumerlaeota",0
"Lake Rippowam","September","9-01_LR","Thermoplasmatota",0
"Lake Rippowam","September","9-01_LR","Verrucomicrobiota",0.269546274549849
"Lake Rippowam","September","9-09_LR","Acidobacteriota",0
"Lake Rippowam","September","9-09_LR","Actinobacteriota",0.0845979980626413
"Lake Rippowam","September","9-09_LR","Aenigmarchaeota",0
"Lake Rippowam","September","9-09_LR","Armatimonadota",0.00251139095181717
"Lake Rippowam","September","9-09_LR","Bacteroidota",0.0570444516198472
"Lake Rippowam","September","9-09_LR","Bdellovibrionota",0.00290603810138844
"Lake Rippowam","September","9-09_LR","Calditrichota",0
"Lake Rippowam","September","9-09_LR","Campylobacterota",0
"Lake Rippowam","September","9-09_LR","Chloroflexi",0
"Lake Rippowam","September","9-09_LR","Cloacimonadota",0
"Lake Rippowam","September","9-09_LR","Crenarchaeota",0
"Lake Rippowam","September","9-09_LR","Cyanobacteriota",0.308434685896746
"Lake Rippowam","September","9-09_LR","Deinococcota",0
"Lake Rippowam","September","9-09_LR","Dependentiae",0.000358770135973882
"Lake Rippowam","September","9-09_LR","Desulfobacterota",0.00197323574785635
"Lake Rippowam","September","9-09_LR","Elusimicrobiota",0
"Lake Rippowam","September","9-09_LR","Euryarchaeota",0
"Lake Rippowam","September","9-09_LR","Fermentibacterota",0
"Lake Rippowam","September","9-09_LR","Fibrobacterota",0
"Lake Rippowam","September","9-09_LR","Firmicutes",0
"Lake Rippowam","September","9-09_LR","Fusobacteriota",0
"Lake Rippowam","September","9-09_LR","Gemmatimonadota",0
"Lake Rippowam","September","9-09_LR","Halobacterota",7.17540271947763e-05
"Lake Rippowam","September","9-09_LR","Hydrogenedentes",0
"Lake Rippowam","September","9-09_LR","Latescibacterota",0
"Lake Rippowam","September","9-09_LR","Methylomirabilota",0
"Lake Rippowam","September","9-09_LR","Micrarchaeota",0
"Lake Rippowam","September","9-09_LR","Modulibacteria",0
"Lake Rippowam","September","9-09_LR","Myxococcota",0.00039464714957127
"Lake Rippowam","September","9-09_LR","Nanoarchaeota",0
"Lake Rippowam","September","9-09_LR","Nitrospirota",0
"Lake Rippowam","September","9-09_LR","Patescibacteria",0
"Lake Rippowam","September","9-09_LR","Planctomycetota",0.0251856635453665
"Lake Rippowam","September","9-09_LR","Proteobacteria",0.119326947224913
"Lake Rippowam","September","9-09_LR","Spirochaetota",0.000609909231155599
"Lake Rippowam","September","9-09_LR","Sumerlaeota",0
"Lake Rippowam","September","9-09_LR","Thermoplasmatota",0
"Lake Rippowam","September","9-09_LR","Verrucomicrobiota",0.396584508305529
"Lake Rippowam","September","9-16_LR","Acidobacteriota",0.000553053646203682
"Lake Rippowam","September","9-16_LR","Actinobacteriota",0.0638908640804825
"Lake Rippowam","September","9-16_LR","Aenigmarchaeota",0
"Lake Rippowam","September","9-16_LR","Armatimonadota",0
"Lake Rippowam","September","9-16_LR","Bacteroidota",0.038213373363883
"Lake Rippowam","September","9-16_LR","Bdellovibrionota",0
"Lake Rippowam","September","9-16_LR","Calditrichota",0
"Lake Rippowam","September","9-16_LR","Campylobacterota",0
"Lake Rippowam","September","9-16_LR","Chloroflexi",0.0126412261989413
"Lake Rippowam","September","9-16_LR","Cloacimonadota",0
"Lake Rippowam","September","9-16_LR","Crenarchaeota",0
"Lake Rippowam","September","9-16_LR","Cyanobacteriota",0.351768454873456
"Lake Rippowam","September","9-16_LR","Deinococcota",0
"Lake Rippowam","September","9-16_LR","Dependentiae",0
"Lake Rippowam","September","9-16_LR","Desulfobacterota",0.000658397197861526
"Lake Rippowam","September","9-16_LR","Elusimicrobiota",0
"Lake Rippowam","September","9-16_LR","Euryarchaeota",0
"Lake Rippowam","September","9-16_LR","Fermentibacterota",0
"Lake Rippowam","September","9-16_LR","Fibrobacterota",0
"Lake Rippowam","September","9-16_LR","Firmicutes",0.0131416080693161
"Lake Rippowam","September","9-16_LR","Fusobacteriota",0
"Lake Rippowam","September","9-16_LR","Gemmatimonadota",0
"Lake Rippowam","September","9-16_LR","Halobacterota",0.00118511495615075
"Lake Rippowam","September","9-16_LR","Hydrogenedentes",0.00105343551657844
"Lake Rippowam","September","9-16_LR","Latescibacterota",0
"Lake Rippowam","September","9-16_LR","Methylomirabilota",0
"Lake Rippowam","September","9-16_LR","Micrarchaeota",0
"Lake Rippowam","September","9-16_LR","Modulibacteria",0
"Lake Rippowam","September","9-16_LR","Myxococcota",0
"Lake Rippowam","September","9-16_LR","Nanoarchaeota",0
"Lake Rippowam","September","9-16_LR","Nitrospirota",0
"Lake Rippowam","September","9-16_LR","Patescibacteria",0.00123778673197967
"Lake Rippowam","September","9-16_LR","Planctomycetota",0.0735824708330041
"Lake Rippowam","September","9-16_LR","Proteobacteria",0.0790866714071265
"Lake Rippowam","September","9-16_LR","Spirochaetota",0
"Lake Rippowam","September","9-16_LR","Sumerlaeota",0
"Lake Rippowam","September","9-16_LR","Thermoplasmatota",0
"Lake Rippowam","September","9-16_LR","Verrucomicrobiota",0.362987543125016
"Teatown Lake","August","8-04_TTL","Acidobacteriota",0.00729883516548992
"Teatown Lake","August","8-04_TTL","Actinobacteriota",0.179223642267703
"Teatown Lake","August","8-04_TTL","Aenigmarchaeota",0
"Teatown Lake","August","8-04_TTL","Armatimonadota",0.0209431882503649
"Teatown Lake","August","8-04_TTL","Bacteroidota",0.223642267703399
"Teatown Lake","August","8-04_TTL","Bdellovibrionota",0.0110227306580868
"Teatown Lake","August","8-04_TTL","Calditrichota",0
"Teatown Lake","August","8-04_TTL","Campylobacterota",0.000357493967289302
"Teatown Lake","August","8-04_TTL","Chloroflexi",0.00378347782047845
"Teatown Lake","August","8-04_TTL","Cloacimonadota",0
"Teatown Lake","August","8-04_TTL","Crenarchaeota",0
"Teatown Lake","August","8-04_TTL","Cyanobacteriota",0.0132272767897042
"Teatown Lake","August","8-04_TTL","Deinococcota",0.000536240950933953
"Teatown Lake","August","8-04_TTL","Dependentiae",0
"Teatown Lake","August","8-04_TTL","Desulfobacterota",0
"Teatown Lake","August","8-04_TTL","Elusimicrobiota",0
"Teatown Lake","August","8-04_TTL","Euryarchaeota",0
"Teatown Lake","August","8-04_TTL","Fermentibacterota",0
"Teatown Lake","August","8-04_TTL","Fibrobacterota",0
"Teatown Lake","August","8-04_TTL","Firmicutes",0.00125122888551256
"Teatown Lake","August","8-04_TTL","Fusobacteriota",0
"Teatown Lake","August","8-04_TTL","Gemmatimonadota",0.00366431316471535
"Teatown Lake","August","8-04_TTL","Halobacterota",0
"Teatown Lake","August","8-04_TTL","Hydrogenedentes",0.000446867459111628
"Teatown Lake","August","8-04_TTL","Latescibacterota",0
"Teatown Lake","August","8-04_TTL","Methylomirabilota",0
"Teatown Lake","August","8-04_TTL","Micrarchaeota",0
"Teatown Lake","August","8-04_TTL","Modulibacteria",0
"Teatown Lake","August","8-04_TTL","Myxococcota",0.000595823278815503
"Teatown Lake","August","8-04_TTL","Nanoarchaeota",0.000446867459111628
"Teatown Lake","August","8-04_TTL","Nitrospirota",0
"Teatown Lake","August","8-04_TTL","Patescibacteria",0.00140018470521643
"Teatown Lake","August","8-04_TTL","Planctomycetota",0.0420949146483153
"Teatown Lake","August","8-04_TTL","Proteobacteria",0.381267316114041
"Teatown Lake","August","8-04_TTL","Spirochaetota",0.00107248190186791
"Teatown Lake","August","8-04_TTL","Sumerlaeota",0
"Teatown Lake","August","8-04_TTL","Thermoplasmatota",0
"Teatown Lake","August","8-04_TTL","Verrucomicrobiota",0.107724848809843
"Teatown Lake","August","8-12_TTL","Acidobacteriota",0.000296665480004747
"Teatown Lake","August","8-12_TTL","Actinobacteriota",0.163284680194613
"Teatown Lake","August","8-12_TTL","Aenigmarchaeota",0
"Teatown Lake","August","8-12_TTL","Armatimonadota",0.0119852853921918
"Teatown Lake","August","8-12_TTL","Bacteroidota",0.353476919425656
"Teatown Lake","August","8-12_TTL","Bdellovibrionota",0.000326332028005221
"Teatown Lake","August","8-12_TTL","Calditrichota",0
"Teatown Lake","August","8-12_TTL","Campylobacterota",0
"Teatown Lake","August","8-12_TTL","Chloroflexi",0.000682330604010917
"Teatown Lake","August","8-12_TTL","Cloacimonadota",0
"Teatown Lake","August","8-12_TTL","Crenarchaeota",0
"Teatown Lake","August","8-12_TTL","Cyanobacteriota",0.0526284561528421
"Teatown Lake","August","8-12_TTL","Deinococcota",0.000474664768007595
"Teatown Lake","August","8-12_TTL","Dependentiae",0
"Teatown Lake","August","8-12_TTL","Desulfobacterota",0.000533997864008544
"Teatown Lake","August","8-12_TTL","Elusimicrobiota",0
"Teatown Lake","August","8-12_TTL","Euryarchaeota",0.000533997864008544
"Teatown Lake","August","8-12_TTL","Fermentibacterota",0
"Teatown Lake","August","8-12_TTL","Fibrobacterota",0.000237332384003797
"Teatown Lake","August","8-12_TTL","Firmicutes",0.00118666192001899
"Teatown Lake","August","8-12_TTL","Fusobacteriota",0.000504331316008069
"Teatown Lake","August","8-12_TTL","Gemmatimonadota",0
"Teatown Lake","August","8-12_TTL","Halobacterota",0.000237332384003797
"Teatown Lake","August","8-12_TTL","Hydrogenedentes",0
"Teatown Lake","August","8-12_TTL","Latescibacterota",0
"Teatown Lake","August","8-12_TTL","Methylomirabilota",0
"Teatown Lake","August","8-12_TTL","Micrarchaeota",0
"Teatown Lake","August","8-12_TTL","Modulibacteria",0
"Teatown Lake","August","8-12_TTL","Myxococcota",0.000978996084015664
"Teatown Lake","August","8-12_TTL","Nanoarchaeota",0.000355998576005696
"Teatown Lake","August","8-12_TTL","Nitrospirota",0
"Teatown Lake","August","8-12_TTL","Patescibacteria",0.000860329892013765
"Teatown Lake","August","8-12_TTL","Planctomycetota",0.00673430639610775
"Teatown Lake","August","8-12_TTL","Proteobacteria",0.341076302361457
"Teatown Lake","August","8-12_TTL","Spirochaetota",0.00943396226415094
"Teatown Lake","August","8-12_TTL","Sumerlaeota",0
"Teatown Lake","August","8-12_TTL","Thermoplasmatota",0
"Teatown Lake","August","8-12_TTL","Verrucomicrobiota",0.0541711166488667
"Teatown Lake","August","8-18_TTL","Acidobacteriota",0.000501265097627345
"Teatown Lake","August","8-18_TTL","Actinobacteriota",0.166420012412279
"Teatown Lake","August","8-18_TTL","Aenigmarchaeota",0
"Teatown Lake","August","8-18_TTL","Armatimonadota",0.180312216546522
"Teatown Lake","August","8-18_TTL","Bacteroidota",0.308850909438106
"Teatown Lake","August","8-18_TTL","Bdellovibrionota",0.00107413949491574
"Teatown Lake","August","8-18_TTL","Calditrichota",0
"Teatown Lake","August","8-18_TTL","Campylobacterota",0.00284050221988829
"Teatown Lake","August","8-18_TTL","Chloroflexi",0.00190958132429465
"Teatown Lake","August","8-18_TTL","Cloacimonadota",0
"Teatown Lake","August","8-18_TTL","Crenarchaeota",0
"Teatown Lake","August","8-18_TTL","Cyanobacteriota",0.0582183606244331
"Teatown Lake","August","8-18_TTL","Deinococcota",0
"Teatown Lake","August","8-18_TTL","Dependentiae",0.000214827898983148
"Teatown Lake","August","8-18_TTL","Desulfobacterota",0.00102639996180837
"Teatown Lake","August","8-18_TTL","Elusimicrobiota",0
"Teatown Lake","August","8-18_TTL","Euryarchaeota",0.00109800926146942
"Teatown Lake","August","8-18_TTL","Fermentibacterota",0
"Teatown Lake","August","8-18_TTL","Fibrobacterota",0
"Teatown Lake","August","8-18_TTL","Firmicutes",0.00102639996180837
"Teatown Lake","August","8-18_TTL","Fusobacteriota",0.000501265097627345
"Teatown Lake","August","8-18_TTL","Gemmatimonadota",0
"Teatown Lake","August","8-18_TTL","Halobacterota",7.16092996610493e-05
"Teatown Lake","August","8-18_TTL","Hydrogenedentes",0
"Teatown Lake","August","8-18_TTL","Latescibacterota",0
"Teatown Lake","August","8-18_TTL","Methylomirabilota",0
"Teatown Lake","August","8-18_TTL","Micrarchaeota",0
"Teatown Lake","August","8-18_TTL","Modulibacteria",0
"Teatown Lake","August","8-18_TTL","Myxococcota",0.000190958132429465
"Teatown Lake","August","8-18_TTL","Nanoarchaeota",0.000143218599322099
"Teatown Lake","August","8-18_TTL","Nitrospirota",0
"Teatown Lake","August","8-18_TTL","Patescibacteria",0
"Teatown Lake","August","8-18_TTL","Planctomycetota",0.00279276268678092
"Teatown Lake","August","8-18_TTL","Proteobacteria",0.229149758915358
"Teatown Lake","August","8-18_TTL","Spirochaetota",0.00794863226237647
"Teatown Lake","August","8-18_TTL","Sumerlaeota",0
"Teatown Lake","August","8-18_TTL","Thermoplasmatota",0
"Teatown Lake","August","8-18_TTL","Verrucomicrobiota",0.0357091707643099
"Teatown Lake","August","8-26_TTL","Acidobacteriota",0
"Teatown Lake","August","8-26_TTL","Actinobacteriota",0.0400476758045292
"Teatown Lake","August","8-26_TTL","Aenigmarchaeota",0
"Teatown Lake","August","8-26_TTL","Armatimonadota",0.000595947556615018
"Teatown Lake","August","8-26_TTL","Bacteroidota",0.0268176400476758
"Teatown Lake","August","8-26_TTL","Bdellovibrionota",0.0067938021454112
"Teatown Lake","August","8-26_TTL","Calditrichota",0
"Teatown Lake","August","8-26_TTL","Campylobacterota",0
"Teatown Lake","August","8-26_TTL","Chloroflexi",0
"Teatown Lake","August","8-26_TTL","Cloacimonadota",0
"Teatown Lake","August","8-26_TTL","Crenarchaeota",0
"Teatown Lake","August","8-26_TTL","Cyanobacteriota",0.324672228843862
"Teatown Lake","August","8-26_TTL","Deinococcota",0
