"ASV","Module_Color","LM-6-1","LM-6-16","LM-6-19","LM-6-8","LM-7-14","LM-7-22","LM-7-28","LM-7-8","LM-8-12","LM-8-18","LM-8-26","LM-8-4","LM-9-1","LM-9-16","LM-9-9","LR-6-1","LR-6-16","LR-6-19","LR-6-8","LR-7-14","LR-7-22","LR-7-28","LR-7-8","LR-8-12","LR-8-18","LR-8-26","LR-8-4","LR-9-1","LR-9-16","LR-9-9","TTL-6-1","TTL-6-16","TTL-6-19","TTL-6-8","TTL-7-14","TTL-7-22","TTL-7-28","TTL-7-8","TTL-8-12","TTL-8-18","TTL-8-26","TTL-8-4","TTL-9-1","TTL-9-16","TTL-9-9"
"16S_ASV_236","black",0,0,0,0,0,0,0,0.281132529237211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150907058776187,0.522757386042278,0,0.320122213768676,0.629696021668623,0.292802702581417,0.200468306377898,0,0,0,0,0,0,0
"16S_ASV_237","black",0,0,0,0,0,0,0,0.258547336450572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129924925083686,0.541959831675027,0,0.308554601215292,0.613817929883602,0.326626196926347,0.209497646790611,0,0,0,0,0,0,0
"16S_ASV_238","turquoise",0.216066445951947,0,0,0,0,0,0.174489396213836,0,0.1645101804106,0.0822550902052998,0,0,0.130056717095677,0.203155086509199,0.238397900291359,0.144825030918395,0.301103069042378,0.274046507910556,0.305564098238997,0.272809271307817,0.113380817349743,0.194651070488244,0.192905285712318,0.124746020733203,0.172539732828705,0.203155086509199,0,0,0,0.182079403933948,0,0,0,0,0,0,0,0,0.206458637861187,0.194651070488244,0,0.132632347668935,0.1645101804106,0.192905285712318,0.222241015593834
"16S_ASV_239","turquoise",0.178748576791432,0,0,0.0975568303408791,0,0,0.170973141433894,0,0.142808576769437,0.1166027146594,0,0,0.162826829725896,0.184365079841205,0.203637886580866,0.147492063872964,0.283227009815545,0.287987461015655,0.312877915607316,0.256790841678235,0.104292638535772,0.200271739255761,0.162826829725896,0.164901140480844,0.193363727031052,0.137966192570202,0,0,0,0.152031339572144,0,0,0,0,0,0,0,0,0.250084961769658,0.231743311900191,0,0.182512117437601,0.188016227947079,0.180640148799373,0.206949288855303
"16S_ASV_24","turquoise",0.162271083284423,0,0,0.0958412649699226,0,0,0.148476649243185,0,0.171446066817853,0.109275855029121,0,0,0.11340091401505,0.184354354065287,0.227475831976711,0.15650813031946,0.279970254740567,0.277774375702103,0.31399291281138,0.275004871080836,0.12858455011339,0.17233670172953,0.179302588516235,0.175854139859764,0.163211793097194,0.165077131297474,0,0.0925914585673678,0,0.175854139859764,0,0,0,0,0,0.166001940389577,0,0,0.222714973864777,0.196416144698817,0.13778049939477,0.136664849459438,0.166001940389577,0.165077131297474,0.193273283605215
"16S_ASV_240","black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16897338677578,0.304062679144288,0,0,0,0,0,0,0,0,0,0.142808576769437,0.262032011370757,0.639191365423175,0.579504934171191,0,0,0,0.213418009481169,0,0,0
"16S_ASV_2408","yellow",0,0,0,0,0,0.460348270118749,0.244136537631348,0.230174135059374,0.474516135567493,0.281904591440964,0.335533577242209,0,0.508210729614561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_241","yellow",0.191728194266035,0.360583446730185,0,0,0.3042695949077,0.202099261850636,0.435803991639199,0.205439971837495,0.349072484919258,0.198702393675951,0.298624028529602,0.297482058654365,0.317409528391021,0,0.167063290265668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_242","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226571627214722,0.324664835337284,0.423472816786571,0.256336534444801,0.322549732461554,0.264225651805173,0,0.200955963111818,0,0.234002170380195,0.218888987331048,0,0,0,0,0,0,0,0,0,0,0.156973427955781,0,0.431478682584647,0,0.26551771648734
"16S_ASV_243","turquoise",0.119931487291018,0.135989524173487,0.177501688203432,0,0.111034981529641,0.283084768755526,0,0,0,0,0,0,0,0.255085266432001,0,0,0.201024771866826,0.152602985661738,0.195847298637386,0.265608631647165,0.145715053142525,0,0.185058302549401,0.201024771866826,0.163439067444486,0,0,0,0,0,0,0.119931487291018,0.287883157424618,0.165521177720474,0.169608735882534,0,0,0.150342075700808,0.175561720794196,0.148046642039521,0.269448955696673,0.190529183756751,0.117041147196131,0.206072204396075,0.298397546723178
"16S_ASV_244","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220749332214848,0,0,0,0,0,0.185248724451143,0,0.511367016065868,0.348543395123399,0.209585006824898,0.29055127117345,0.35921060405355,0.505969851606186,0.143493044941089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_245","black",0,0,0,0,0,0,0,0.299115465900398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148402829697933,0.527300126362792,0,0.283765846688306,0.623026823318214,0.310406788582012,0.213127338030823,0,0,0,0,0,0,0
"16S_ASV_246","turquoise",0.129144294430214,0.176838108081292,0.18640373288397,0.114906978119563,0.131807343560741,0,0,0.212532955381047,0.105445874848593,0,0,0,0,0.13441764337021,0,0,0.222125683609464,0.223684479460764,0.225232487408665,0.273956419029468,0.197271168266039,0.131807343560741,0.197271168266039,0.200762964449051,0.168795759245084,0.126425162650542,0,0,0,0.386535007498982,0,0,0.114906978119563,0.162503006867995,0.164627319342208,0,0,0.180725124249767,0.19009525427638,0.131807343560741,0,0.182637612686312,0.144387710626103,0.225232487408665,0
"16S_ASV_247","brown",0.362788642167577,0.243294472927568,0.25173492713091,0,0.391411985787845,0.299721319029494,0,0.270406688450516,0,0,0,0,0.319949508551403,0.25311430692019,0.30318642049246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302035803740131,0,0,0,0,0,0,0,0,0.282990398175645,0,0,0,0,0
"16S_ASV_248","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250347947280422,0.341020915229485,0.414735543486016,0.30318642049246,0.324273346642333,0.286657813341728,0,0.134557978515481,0,0.223918011258623,0,0,0,0,0,0,0,0,0,0,0,0.15159321024623,0,0.429581645292423,0.105555962793852,0.287869902525332
"16S_ASV_249","yellow",0.201323364602499,0.370090740001801,0,0,0.274721127897378,0.149539241091212,0.409530077889301,0.208149814348074,0.322680942907144,0.190625877092986,0.256297346531862,0.293178918762432,0.261693671909621,0,0.192450089729875,0,0,0,0,0,0,0,0,0,0,0.247982777067023,0,0,0,0,0,0,0,0,0.233468065324158,0,0,0,0,0,0,0,0,0,0
"16S_ASV_25","yellow",0,0,0,0,0,0.104386960914505,0.323912107753308,0,0.328208845214766,0.479985470929965,0.581737424345541,0.347558644271683,0.246393664908614,0.120965398549859,0.107328014121165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_250","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132406785333094,0.19278718946226,0,0.556108498398995,0.342214551763934,0.21997067253203,0.300770399307477,0.339126838546761,0.482513289282068,0.179605302026775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_251","pink",0,0,0,0,0,0,0,0,0,0,0,0,0.39539603964761,0,0.418750656926119,0,0,0,0,0.390016251015696,0.311742038537553,0.295506249784961,0.285814871630345,0.189513833156703,0,0.127268154298676,0.210632849249823,0.213950106069906,0,0.32824758776454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_252","grey",0,0.350297073199652,0.262890518166038,0,0,0.132779762932036,0.268201974289329,0,0.295714572863204,0,0,0,0.189647434747605,0.135409320440135,0.161533553348974,0,0,0,0,0.246269773070813,0,0.231509427347213,0.266884020493776,0,0.218985995005303,0.20740862008138,0,0.277252284638187,0,0,0,0,0,0,0,0.272117538696072,0,0,0.241936242169368,0,0,0.170041063654142,0,0.189647434747605,0
"16S_ASV_253","turquoise",0,0,0,0,0,0,0.29211547845048,0,0.520388267761927,0.282293648189577,0,0,0,0,0,0,0.30740737593848,0,0.313090063512466,0.344204485423438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25471574909098,0,0,0,0.302784445291194,0,0,0,0.310829455867195,0
"16S_ASV_254","pink",0,0,0,0,0,0,0,0,0,0,0.225414227029603,0,0.37756415747977,0,0.382208417651471,0,0,0,0,0.386796918335545,0.309802222520005,0.28488133448044,0.272213540653088,0.193398459167773,0,0.19156525704423,0.18017477596529,0.204052105651346,0,0.333920912378005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_255","yellow",0,0,0,0,0,0.145607051434887,0.342512025529774,0,0.363531947745727,0.45271072051193,0.612588783498233,0.363531947745727,0,0,0.130234906004686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_256","brown",0.16613503320161,0.324729731381389,0.37809819474453,0.457693531436744,0,0.292631857638128,0.16181909989207,0.231918671837306,0,0,0,0,0.11286652959662,0,0.234950417139022,0,0,0,0,0,0,0,0,0,0,0,0.207775261025287,0,0,0,0.243819570614957,0.231918671837306,0,0.263355235725447,0,0,0,0,0.176463649725521,0,0,0.155120207707922,0,0,0
"16S_ASV_257","grey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24813529629094,0.428958811207636,0.52603821786303,0,0.566210632035596,0.298616768655568,0.26065408498043
"16S_ASV_258","turquoise",0.159787092387392,0.168430384213304,0.186418274451958,0.225973073146413,0,0,0,0,0.106524728258261,0.213049456516523,0,0,0,0.255437324896646,0,0,0.172589785452538,0,0.222812454927731,0.294151020217567,0.172589785452538,0.152984493721256,0.197502132136799,0.184506241605777,0.211378454587571,0.133155910322827,0.288060277380022,0.252645576319956,0,0,0,0.119098266835083,0,0.152984493721256,0.150648715430942,0,0,0.150648715430942,0.176651277263611,0.145864991497895,0,0.176651277263611,0.152984493721256,0.216352745853381,0
"16S_ASV_259","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203177604056243,0,0.522109054478739,0.333214688256312,0.186749684979273,0.329995147165871,0.367738108884541,0.524149879409897,0.146124307243045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_26","yellow",0,0,0,0,0,0.117370480448242,0.33665636460221,0,0.340355996175694,0.480359393736511,0.604201528082524,0.373680102541856,0,0,0.146979609591149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_260","turquoise",0.151239813071488,0,0,0.106942697408235,0,0,0.162626758170958,0,0.181330165777041,0,0,0,0.155894431023103,0.203612829697544,0.190930904874056,0.173266972872766,0.276555965922538,0.270017075149057,0.294092417872645,0.249373768921596,0.116538102688036,0.151239813071488,0.164809765354649,0.190930904874056,0.160414046112352,0.164809765354649,0,0.171191844447779,0,0.153584756212841,0,0,0,0,0,0.222083190564017,0,0.208812291943312,0.212207836407466,0.179348355826503,0,0.146437319327349,0.136325725230209,0.146437319327349,0.196466280275277
"16S_ASV_261","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182047275109076,0.182047275109076,0,0.51560657879067,0.355078430269499,0.185962718212123,0.286587796044246,0.375779688966513,0.502873586878853,0.176010872077088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_262","turquoise",0.167745426580065,0.195549324313684,0.209789284787246,0.134303827337563,0.131590338991954,0,0,0.197385508487931,0,0.134303827337563,0,0,0.165580878778401,0,0.169882397145875,0,0.17817416127495,0.139572631559771,0.269947352036602,0.293016357663844,0.156623831299788,0,0.206321454455281,0.209789284787246,0.199204768222399,0.23416672443807,0,0,0,0,0,0.147122471584125,0,0.17199281840103,0.191824234122117,0,0,0.184148130347647,0.227921152919276,0.156623831299788,0,0.204565495250401,0.186096842079694,0.224733287487747,0
"16S_ASV_263","yellow",0.190277818153091,0.349821512366121,0.144911269013277,0.318395688769622,0.278352450848839,0.163683168285607,0.392728991577511,0.234590249335459,0.342500072675563,0.174392500951516,0.236128562535105,0.31033372987113,0.291069092329941,0,0.144911269013277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_264","turquoise",0.174455675197729,0,0,0.194116355365255,0,0,0.147441956154897,0,0.17025130615175,0,0,0,0.126261747910867,0.184548018180886,0.17856107630448,0.16151457061745,0.296110046131991,0.275838642183685,0.300964632714423,0.239262150812857,0.225221308230725,0.163742463041505,0.195973970469165,0.156963948597824,0.172366310303192,0.149879178393605,0,0.0761386987626881,0.144963763588088,0.172366310303192,0,0,0,0,0,0,0,0,0.248181794051358,0.228416096288064,0,0.134595475514541,0.152277397525376,0.152277397525376,0.184548018180886
"16S_ASV_265","turquoise",0.182640371875234,0,0,0.190415750623653,0.194186725625085,0.149933511974651,0.159313246969292,0,0.176584302681721,0.080786561106427,0,0,0.142494099975819,0.168170637469042,0.210321070899695,0.152332600498922,0.301073737170686,0.254046297733923,0.309388974182828,0.237829196301648,0.134644268510712,0.170313024952455,0.180644242302411,0.152332600498922,0.174518918148945,0.126307519798508,0,0,0,0.11738015195303,0,0,0,0,0,0.157020850520519,0,0,0.223687858763245,0.192310481376551,0,0.123403510468459,0.145016315253251,0.184614919766619,0.196045014143955
"16S_ASV_266","pink",0,0,0,0,0,0,0,0,0,0,0,0,0.376999044936963,0,0.409436788729365,0,0,0,0,0.414742886385746,0.307818431204048,0.296972085935821,0.335029697130245,0,0,0.177034199723444,0.196544492696512,0.152720709664243,0,0.322842694276661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159719141249985,0
"16S_ASV_267","magenta",0,0,0,0,0.207598533726179,0.155258449906433,0.123853397160969,0,0.419572289088109,0.267553917205721,0,0.162162162162162,0.129617068197641,0.292341995307891,0,0,0,0,0.0764439763444916,0.168783729686443,0.164398987305357,0.152887952688983,0,0.264809701922506,0.204049579331642,0.237161199659247,0,0.179277015694886,0.232495277487639,0.219568605530702,0,0,0,0,0,0,0,0,0,0.168783729686443,0,0.148033123650045,0.224503347646434,0.162162162162162,0.164398987305357
"16S_ASV_268","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240397135456973,0.321162846933114,0.441119809319536,0.269112171117817,0.307192492592977,0.28107849562403,0.114749815324665,0.120956925836545,0,0.253721388129658,0,0,0,0,0,0,0,0,0,0,0,0.202399649559767,0,0.415500685092531,0.101199824779884,0.287511330523207
"16S_ASV_269","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222612248130581,0,0,0,0,0,0.169841555121689,0,0.52100835323631,0.367906278263634,0.210662522117372,0.289101853430248,0.378802223146004,0.49329828224541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_27","black",0,0,0.104729883414908,0,0.0902658075562878,0.189839035216043,0,0.261974279933953,0.247203094849995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117425640072396,0.501330101716294,0,0.307638063825022,0.585792298288878,0.287087624765201,0.172543419430715,0,0,0,0,0,0,0
"16S_ASV_270","green",0,0,0,0,0,0.130526001383008,0,0,0,0,0,0,0.303070704377463,0,0,0,0.219426862868128,0.291865011923638,0.156347191994114,0.198139494445856,0.234125638952283,0.325462633686151,0.298142396999972,0.161015297179883,0.293131243517176,0.188561808316413,0,0.144016459964619,0.237268405600696,0.350660751956878,0,0,0,0,0,0,0.209054308024742,0,0,0,0,0,0,0,0.23094010767585
"16S_ASV_271","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239803255179995,0.359445261745356,0.404419202944459,0.256360463176189,0.309182351795325,0.284002124764585,0.112676713753355,0.142001062382293,0,0.264955926556054,0,0,0,0,0,0,0,0,0,0,0,0.147166414975662,0,0.415351421792155,0.168461828325258,0.286619711202646
"16S_ASV_272","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187422131314387,0,0,0,0,0,0.179269402533182,0.133929906036485,0.517987366456625,0.362683900056563,0.223773855522815,0.322314128775595,0.364738782790028,0.477443365661364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_273","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216991248196147,0.216991248196147,0,0.52799080483002,0.363712792620352,0.197139483827332,0.29947637411774,0.339259723427655,0.48980640451238,0.105880887471907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_274","turquoise",0.154822599943237,0.189618185255991,0.201120456946197,0,0.313252838493077,0,0.20663162684711,0,0,0,0,0,0,0,0.235437277444518,0,0.227344217561008,0,0.232233899914855,0.2960412968459,0.173096928963166,0,0.185625776332252,0.199249528310195,0.183597018408631,0,0,0,0,0,0,0,0.241716706688087,0.161917350720729,0.177371570882437,0,0.215503938631161,0.177371570882437,0.193528249929046,0.149906337799172,0,0.208436304140846,0.161917350720729,0.220656154631542,0
"16S_ASV_275","greenyellow",0,0.134332098851894,0,0,0.270059865265218,0,0,0.232670020298844,0,0,0,0,0,0.301624673408895,0,0,0,0.26300747580787,0,0.26300747580787,0.271448357015318,0.268664197703787,0.395462991243946,0,0.307793505625546,0.260132990857236,0,0.311436159112919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252803825991796,0,0,0
"16S_ASV_276","pink",0,0,0,0,0,0,0,0,0,0,0,0,0.390747099209243,0,0.448395139423033,0,0,0,0,0.413308462421954,0.283056420636937,0.302421569575518,0.308606699924184,0,0,0.164957219768465,0.18646571626144,0.188481620429173,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_277","brown",0.293069224846532,0.201603997428476,0.163830677217504,0.259778102573499,0.228357700250733,0,0,0.269912505705453,0,0,0,0,0,0,0,0,0,0,0.210899330504774,0,0,0,0,0,0,0,0,0,0,0,0.207231236246068,0.17293922475865,0,0.203497034240761,0.203497034240761,0.241417084293877,0,0,0.397461268707656,0.238219365832563,0,0.218050481012858,0.312077935837845,0.189849795325874,0
"16S_ASV_278","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250677901689909,0.344523822225231,0.415935484643436,0.275731624277743,0.301277342722896,0.294769505355998,0.17834686089994,0,0,0.237976992322991,0,0,0,0,0,0,0,0,0,0,0,0.133578775902483,0,0.415935484643436,0.17834686089994,0.284047002742964
"16S_ASV_279","turquoise",0.184828273495236,0,0,0.0881134221062802,0,0.188982236504614,0.124611196569807,0,0.144785126719752,0.124611196569807,0,0,0.178416081496725,0.180578779628654,0.204757089836981,0.171764680857451,0.280028836137143,0.280028836137143,0.265804766535597,0.268709822939355,0.15261692391684,0.174010066104206,0.20285233132252,0.195047374401373,0.167183463772606,0.150051750907181,0,0,0,0.160065980184493,0,0,0,0,0,0,0,0.167183463772606,0.222911285030141,0.206644291849635,0,0.144785126719752,0.127688479613812,0.147441956154897,0.215832923650858
"16S_ASV_28","magenta",0,0,0,0.113924495858303,0.221508826409404,0.163066530156743,0.153052718160265,0.0815332650783714,0.46769659783774,0.285227732053945,0,0.176131983089159,0.157134840263677,0.272165526975909,0,0,0,0,0,0,0.124544119626179,0.103744395760873,0,0.281316490856574,0.208250220838456,0.269829298975534,0,0.169725025739105,0.2650950840901,0.25035587206627,0,0,0,0,0,0,0,0,0,0,0,0.0711680683578165,0.170655032841845,0.130744090092123,0.129527839563183
"16S_ASV_280","pink",0,0,0,0,0,0,0,0,0,0,0,0,0.40425749778281,0,0.457535267931094,0,0,0,0,0.3915448799258,0.330074864754062,0.270465803703098,0.285853218027731,0,0.121597665347238,0.115019876475485,0.176432436556492,0.150226806480115,0,0.35833597260211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_281","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216421827674903,0.361063568999566,0.392155714743234,0.263584846143164,0.319787204813165,0.279399378113556,0.115199314769408,0.124951200466616,0,0.219999290326015,0,0,0,0,0,0,0,0,0,0,0,0.176707682334687,0,0.457396494820247,0.142466288108671,0.284932576217342
"16S_ASV_282","pink",0,0,0,0,0,0,0,0,0,0,0.100778221853732,0,0.394295257389688,0,0.422048575403353,0,0,0,0,0.411741727300015,0.328348138414092,0.276699295264733,0.298433409657833,0,0,0.14790199457749,0.165359456941537,0.139754248593737,0.201556443707464,0.322344923955691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_283","turquoise",0.125146742371013,0.323934310848225,0.235794529829622,0.18772011355652,0,0,0,0,0,0.193876499614018,0,0,0.160753901221795,0.314115830378355,0.170217972562365,0,0.380618957641642,0.294826176839381,0.28400315438265,0,0,0,0,0,0.332287579122123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222113433738578,0,0,0,0.314115830378355,0.163171388773677
"16S_ASV_284","pink",0,0,0,0,0,0,0,0,0,0,0,0,0.386637545590324,0,0.404537598703448,0,0,0,0,0.429076918932196,0.299488155017967,0.292846793885849,0.269042653952766,0,0,0.143025639644065,0.183933761552541,0.158672700751604,0,0.305985400473472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286051279288131,0
"16S_ASV_285","turquoise",0.186722503157547,0,0,0,0,0,0.171226580871167,0,0.146268970487307,0.119428114298705,0,0,0.112597905979915,0.208762104994597,0.233827113181842,0.190919038441175,0.278665600030312,0.304483142640343,0.305781584107155,0.272919300403046,0.0933612515787733,0.202988761760229,0.178032921331013,0.148953028684744,0.166534548796782,0.199046857164508,0,0,0,0.180244595216045,0,0,0,0,0,0,0,0,0.221649199570773,0.186722503157547,0,0.12588828594761,0.146268970487307,0.171226580871167,0.245401446710372
"16S_ASV_286","turquoise",0,0.15955387286201,0.201426890863083,0.225643250930607,0,0.157041056405568,0,0,0.25227682387244,0.149248981745633,0,0.320351835220833,0,0.176142706301719,0.209176892021865,0,0.230871201182395,0.16686543437793,0.222089591818153,0.277791036543818,0.129253409680678,0.176142706301719,0.197437844564281,0.15955387286201,0.17386980196401,0.220291265931412,0,0,0,0.14102703183163,0,0,0,0,0,0,0,0,0.129253409680678,0.154487373104365,0,0.16686543437793,0.18920761790433,0.21664983717761,0.15955387286201
"16S_ASV_287","pink",0,0,0,0,0,0,0,0,0,0,0,0.231239417048235,0.36178152786265,0.183083459309206,0.380070140962267,0,0,0,0,0.359568776048059,0.279664603592935,0.251094968409196,0.254253519846529,0.249500698522965,0.215148568724271,0.109413294231136,0.176423635836369,0.195724450834405,0,0.266513656554571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203716467283081,0
"16S_ASV_288","yellow",0.198626523843708,0.348680512559807,0.183892428122457,0,0.286575651207032,0.179460634019388,0.45577348387004,0.252204451479778,0.340502612303499,0.208514414057075,0.240771706171538,0.300295077640967,0.279463484143106,0,0.183892428122457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_289","turquoise",0.110029712033915,0.163200436784299,0.179677767352308,0,0,0.255685945377211,0,0.276902036272193,0.252509599143088,0,0,0,0,0,0,0,0.165654716409174,0.139177800127844,0.220059424067831,0.258823313608867,0.163200436784299,0.230800271085569,0.155605511022369,0.194766058631463,0.160708680738062,0.216360682927906,0,0,0,0,0,0.179677767352308,0,0.155605511022369,0.160708680738062,0,0,0.221885674668472,0.229045110472051,0.165654716409174,0,0.198866846404498,0,0.214487395002625,0.221885674668472
"16S_ASV_29","yellow",0,0,0,0,0,0.136147984082874,0.33919424007845,0,0.338722809357119,0.503106362020272,0.592107459173327,0.365935236067593,0,0,0.118583306747543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_290","brown",0.158305497560259,0.303576098956621,0.392945060451902,0.442306002489587,0.255892560316283,0,0.123934423424729,0.229230197460211,0.182056872793326,0,0,0,0.144977906492883,0.199027546912664,0.229230197460211,0,0,0,0,0,0,0,0,0,0,0,0.0942999565791664,0,0,0,0.249494233752663,0.147739638582228,0,0.303576098956621,0,0,0,0,0.168208978081418,0,0,0.163332315946655,0.113730026807237,0,0
"16S_ASV_291","turquoise",0.173158287542267,0,0,0.133522286426077,0,0,0.168413321924427,0,0.180041414288477,0.102639398035907,0,0,0,0.197225487781864,0.220504798787901,0.182278039353264,0.273046323864081,0.268557585372791,0.3282980027447,0.24322255717278,0.133522286426077,0.201292420557119,0.18667091142816,0.130452398218555,0.18667091142816,0.180041414288477,0,0.16598998231865,0,0.158497810444565,0,0,0,0,0,0,0,0,0.20724323122401,0.201292420557119,0,0.173158287542267,0.158497810444565,0.182278039353264,0.211117271749893
"16S_ASV_292","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251516084242347,0,0,0,0,0.182351940852085,0,0.498171840313914,0.32093739425316,0.205362022832206,0.309356656558438,0.35226068648215,0.524346424369798,0.124135289720916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_293","brown",0.27622219552147,0.309482181682921,0.305522758308045,0.642766948939778,0.386459117308221,0.28632240478265,0,0.21320071635561,0,0,0,0,0,0,0,0.211288563682129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_295","pink",0,0,0,0,0,0,0,0,0,0,0,0,0.36922422809486,0,0.38438925848782,0,0,0,0.29277002188456,0.402035636556294,0.294160861171057,0.271052370871575,0.27404751561787,0.15649215928719,0.173793215151378,0.142857142857143,0.130930734141595,0.178428514239954,0.15649215928719,0.291372543633873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_296","turquoise",0.164331707176775,0.210213826140173,0.21786044873439,0.221584828753863,0,0,0.198191495950515,0,0.134176277047853,0.10703564115707,0,0,0,0,0,0,0.25745830546078,0,0.24273401821882,0.342083727464118,0.187585223403337,0,0.204291117975787,0.244413858457779,0.21407128231414,0,0,0,0,0,0,0.137191850807498,0,0.154050600652431,0.145864991497895,0,0,0.180923255062985,0.212151321716495,0.15927413089546,0,0.225247636047547,0.241042471351192,0.251020829072963,0
"16S_ASV_297","turquoise",0.191976657057666,0,0,0.103184352723708,0,0,0.196196428339148,0,0.178720541463571,0.107079463325194,0,0,0.143090951758036,0.176414373343079,0.212238179989004,0.176414373343079,0.280399854893113,0.262290047077789,0.29464230316451,0.263846678233912,0.166871291257747,0.174077655955698,0.1898315991505,0.20032733246125,0.174077655955698,0.159339340368364,0,0,0,0.148704479128983,0,0,0,0,0,0,0,0,0.232495277487639,0.225339856168523,0,0.114472761406428,0.161888931703271,0.1898315991505,0.216062598991697
"16S_ASV_298","turquoise",0.164668936563208,0,0,0.0992991049467267,0,0,0.114660729942563,0,0.162154759356372,0,0,0,0.143325912428204,0.218307525848824,0.196518590179019,0.15168188828658,0.254781714940205,0.256389186501317,0.28086028189434,0.239830123390403,0.15168188828658,0.157005670623875,0.18577161476198,0.162154759356372,0.169585506582161,0.164668936563208,0,0.192291889875987,0,0.167145300130733,0,0,0,0,0,0.202693449195464,0,0.208685678491744,0.223882232218281,0.198598209893453,0,0.111019774382883,0.167145300130733,0.196518590179019,0.210645211420755
